course_code,status,canonical_title,canonical_cus,first_seen,last_seen,edition_count,span_months,college_count,colleges,title_variant_count,title_variants,first_programs,latest_programs
D337,RETIRED,Internet of Things (IoT) and Infrastructure,3,2022-05,2026-06,50,49,2,College of Information Technology | School of Technology,0,,"Bachelor of Science, Cloud Computing","Bachelor of Science, Cloud and Network Engineering | Bachelor of Science, Cloud and Network Engineering - Amazon Web Services | Bachelor of Science, Cloud and Network Engineering - Cisco | Bachelor of Science, Cloud and Network Engineering - Microsoft Azure"
D338,RETIRED,Cloud Platform Solutions,3,2022-05,2026-06,50,49,2,College of Information Technology | School of Technology,0,,"Bachelor of Science, Cloud Computing","Bachelor of Science, Cloud and Network Engineering - Microsoft Azure"
D339,RETIRED,Technical Communication,3,2022-05,2026-06,50,49,2,College of Information Technology | School of Technology,0,,"Bachelor of Science, Cloud Computing","Bachelor of Science, Cloud and Network Engineering | Bachelor of Science, Cloud and Network Engineering - Amazon Web Services | Bachelor of Science, Cloud and Network Engineering - Cisco | Bachelor of Science, Cloud and Network Engineering - Microsoft Azure"
D340,RETIRED,Cyber Defense and Countermeasures,4,2023-02,2026-06,41,40,2,College of Information Technology | School of Technology,0,,"Bachelor of Science, Cybersecurity and Information Assurance","Bachelor of Science, Cybersecurity and Information Assurance"
D341,RETIRED,Cloud Deployment and Operations,3,2022-06,2026-06,49,48,2,College of Information Technology | School of Technology,0,,"Bachelor of Science, Cloud Computing – Amazon Web Services track","Bachelor of Science, Cloud and Network Engineering - Amazon Web Services"
D342,RETIRED,Cloud Computing Capstone,4,2022-05,2025-07,39,38,2,College of Information Technology | School of Technology,0,,"Bachelor of Science, Cloud Computing","Bachelor of Science, Cloud Computing | Bachelor of Science, Cloud Computing - Amazon Web Services track | Bachelor of Science, Cloud Computing - Microsoft Azure track"
D343,RETIRED,Foundations of Advanced Psychiatric Mental Health Practice,3,2022-04,2026-06,51,50,2,College of Health Professions | Leavitt School of Health,1,Foundations of Advanced Psychiatric Mental,"Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner","Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner | Post-Master's Certificate, Nursing - Psychiatric Mental Health Nurse Practitioner (Post-MSN)"
D344,RETIRED,The Assessment and Diagnostic Process of Psychiatric Nurse,3,2022-04,2026-06,51,50,2,College of Health Professions | Leavitt School of Health,2,The Assessment and Diagnostic Process of | The Assessment and Diagnostic Processes for Advanced,"Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner","Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner | Post-Master's Certificate, Nursing - Psychiatric Mental Health Nurse Practitioner (Post-MSN)"
D345,RETIRED,Psychopharmacology for Advanced Psychiatric Mental Health,3,2022-04,2026-06,51,50,2,College of Health Professions | Leavitt School of Health,1,Psychopharmacology for Advanced Psychiatric,"Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner","Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner | Post-Master's Certificate, Nursing - Psychiatric Mental Health Nurse Practitioner (Post-MSN)"
D346,RETIRED,Advanced Psychological Care of Adults and Older Adults,3,2022-04,2026-06,51,50,2,College of Health Professions | Leavitt School of Health,2,Advanced Psychiatric Mental Health Care of | Advanced Psychiatric Mental Health Care of Adults and Older,"Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner","Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner | Post-Master's Certificate, Nursing - Psychiatric Mental Health Nurse Practitioner (Post-MSN)"
D347,RETIRED,Advanced Psychological Care of Children and Adolescents,3,2022-04,2026-06,51,50,2,College of Health Professions | Leavitt School of Health,2,Advanced Psychiatric Mental Health Care of | Advanced Psychiatric Mental Health Care of Children and,"Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner","Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner | Post-Master's Certificate, Nursing - Psychiatric Mental Health Nurse Practitioner (Post-MSN)"
D348,RETIRED,Psychiatric Mental Health Nurse Practitioner Clinical Internship I,3,2022-04,2026-06,51,50,2,College of Health Professions | Leavitt School of Health,1,Psychiatric Mental Health Nurse Practitioner,"Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner","Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner | Post-Master's Certificate, Nursing - Psychiatric Mental Health Nurse Practitioner (Post-MSN)"
D349,RETIRED,Psychiatric Mental Health Nurse Practitioner Clinical Internship,3,2022-04,2026-06,51,50,2,College of Health Professions | Leavitt School of Health,1,Psychiatric Mental Health Nurse Practitioner,"Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner","Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner | Post-Master's Certificate, Nursing - Psychiatric Mental Health Nurse Practitioner (Post-MSN)"
D350,RETIRED,Psychiatric Mental Health Nurse Practitioner Clinical Internship,3,2022-04,2026-06,51,50,2,College of Health Professions | Leavitt School of Health,1,Psychiatric Mental Health Nurse Practitioner,"Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner","Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner | Post-Master's Certificate, Nursing - Psychiatric Mental Health Nurse Practitioner (Post-MSN)"
D351,RETIRED,Functions of Human Resource Management,3,2023-01,2026-06,42,41,2,College of Business | School of Business,0,,"Bachelor of Science, Finance","Bachelor of Science, Business Management | Bachelor of Science, Communications | Bachelor of Science, Finance | Bachelor of Science, Human Resource Management"
D352,RETIRED,Employment and Labor Law,3,2023-01,2026-06,42,41,2,College of Business | School of Business,0,,"Bachelor of Science, Finance","Bachelor of Science, Finance | Bachelor of Science, Human Resource Management"
D353,RETIRED,Strategic Training and Development,3,2023-02,2026-06,41,40,2,College of Business | School of Business,0,,"Bachelor of Science Business Administration, Human Resource Management","Bachelor of Science, Business Management | Bachelor of Science, Healthcare Administration | Bachelor of Science, Human Resource Management"
D354,RETIRED,Talent Acquisition,3,2023-02,2026-06,41,40,2,College of Business | School of Business,0,,"Bachelor of Science Business Administration, Human Resource Management","Bachelor of Science, Business Management | Bachelor of Science, Human Resource Management"
D355,RETIRED,Total Rewards,3,2023-02,2026-06,41,40,2,College of Business | School of Business,0,,"Bachelor of Science Business Administration, Human Resource Management","Bachelor of Science, Human Resource Management"
D356,RETIRED,HR Technology,3,2023-02,2026-06,41,40,2,College of Business | School of Business,0,,"Bachelor of Science Business Administration, Human Resource Management","Bachelor of Science, Human Resource Management"
D357,RETIRED,"Diversity, Equity, and Inclusion",3,2023-02,2026-06,41,40,2,College of Business | School of Business,0,,"Bachelor of Science Business Administration, Human Resource Management","Bachelor of Science, Human Resource Management"
D358,RETIRED,Global Human Resource Management,3,2023-02,2026-06,41,40,2,College of Business | School of Business,0,,"Bachelor of Science Business Administration, Human Resource Management","Bachelor of Science, Human Resource Management"
D359,RETIRED,Agile HR,3,2023-02,2026-06,41,40,2,College of Business | School of Business,0,,"Bachelor of Science Business Administration, Human Resource Management","Bachelor of Science, Human Resource Management"
D360,RETIRED,HRM Capstone,3,2023-02,2026-06,41,40,2,College of Business | School of Business,0,,"Bachelor of Science Business Administration, Human Resource Management","Bachelor of Science, Human Resource Management"
D361,RETIRED,Business Simulation,4,2022-02,2026-06,53,52,2,College of Business | School of Business,0,,"Bachelor of Science Business Administration, Accounting | Bachelor of Science Business Administration, Healthcare Management | Bachelor of Science Business Administration, Human Resource Management | Bachelor of Science Business Administration, Information Technology Management","Bachelor of Science, Accounting | Bachelor of Science, Business Management | Bachelor of Science, Communications | Bachelor of Science, Finance"
D362,RETIRED,Corporate Finance,3,2023-01,2026-06,42,41,2,College of Business | School of Business,0,,"Bachelor of Science, Finance","Bachelor of Science, Finance"
D363,RETIRED,Personal Finance,3,2023-01,2026-06,42,41,2,College of Business | School of Business,0,,"Bachelor of Science, Finance","Bachelor of Science, Finance"
D364,RETIRED,Financial Management I,3,2023-01,2026-06,42,41,2,College of Business | School of Business,0,,"Bachelor of Science, Finance","Bachelor of Science, Finance"
D365,RETIRED,Financial Management II,3,2023-01,2026-06,42,41,2,College of Business | School of Business,0,,"Bachelor of Science, Finance","Bachelor of Science, Finance"
D366,RETIRED,Financial Statement Analysis,3,2023-01,2026-06,42,41,2,College of Business | School of Business,0,,"Bachelor of Science, Finance","Bachelor of Science, Finance"
D367,RETIRED,Innovation in Finance,3,2023-01,2026-06,42,41,2,College of Business | School of Business,0,,"Bachelor of Science, Finance","Bachelor of Science, Finance"
D368,RETIRED,Enterprise Risk Management,3,2023-01,2026-06,42,41,2,College of Business | School of Business,0,,"Bachelor of Science, Finance","Bachelor of Science, Finance"
D369,RETIRED,Finance Capstone,3,2023-01,2026-06,42,41,2,College of Business | School of Business,0,,"Bachelor of Science, Finance","Bachelor of Science, Finance"
D370,RETIRED,IT Leadership Foundations,3,2022-05,2026-06,50,49,2,College of Information Technology | School of Technology,0,,"Bachelor of Science, Cloud Computing","Bachelor of Science, Cloud and Network Engineering | Bachelor of Science, Cloud and Network Engineering - Amazon Web Services | Bachelor of Science, Cloud and Network Engineering - Cisco | Bachelor of Science, Cloud and Network Engineering - Microsoft Azure"
D372,RETIRED,Introduction to Systems Thinking,3,2022-08,2026-06,47,46,2,College of Information Technology | School of Technology,0,,"Bachelor of Science, Network Engineering and Security | Bachelor of Science, Network Engineering and Security Cisco Track","Bachelor of Science, Data Analytics | Bachelor of Science, Software Engineering (BSSWE to MSSWE) | Bachelor of Science, Software Engineering [BSSWE] | Bachelor of Science, Software Engineering [BSSWE_C]"
D373,RETIRED,Marketing in the Digital Era,3,2022-12,2026-06,43,42,2,College of Business | School of Business,0,,"Master of Science in Marketing, Digital Marketing Specialization","Master of Science in Marketing, Digital Marketing Specialization | Master of Science in Marketing, Marketing Analytics Specialization"
D374,RETIRED,Market Research,3,2022-12,2026-06,43,42,2,College of Business | School of Business,0,,"Master of Science in Marketing, Digital Marketing Specialization","Master of Science in Marketing, Digital Marketing Specialization | Master of Science in Marketing, Marketing Analytics Specialization"
D375,RETIRED,Marketing Communications and Storytelling,3,2022-12,2026-06,43,42,2,College of Business | School of Business,0,,"Master of Science in Marketing, Digital Marketing Specialization","Master of Science in Marketing, Digital Marketing Specialization | Master of Science in Marketing, Marketing Analytics Specialization"
D376,RETIRED,"Product, Price, and Customer Experience",3,2022-12,2026-06,43,42,2,College of Business | School of Business,0,,"Master of Science in Marketing, Digital Marketing Specialization","Master of Science in Marketing, Digital Marketing Specialization | Master of Science in Marketing, Marketing Analytics Specialization"
D377,RETIRED,Digital Marketing Foundations,3,2022-12,2026-06,43,42,2,College of Business | School of Business,0,,"Master of Science in Marketing, Digital Marketing Specialization","Master of Science in Marketing, Digital Marketing Specialization"
