scope,course_code,title,cus,program_count,colleges,programs
AP,AFT2,Accreditation Audit,4,1,School of Business,"Master of Business Administration, Healthcare Administration"
AP,AIT2,Organic Chemistry,2,1,School of Education,Master of Arts Science Education (Secondary Chemistry)
AP,AMT2,Service Line Development,4,1,School of Business,"Master of Business Administration, Healthcare Administration"
AP,AOA2,Number Sense and Functions,4,1,School of Education,"Master of Arts, Mathematics Education (K-6)"
AP,ASA1,Assessment Theory and Practice,3,2,School of Education,"Endorsement Preparation Program, English Language Learning; Master of Arts, English Language Learning"
AP,AUA2,"Graphing, Proportional Reasoning and",4,1,School of Education,"Master of Arts, Mathematics Education (K-6)"
AP,AVA2,Geometry and Statistics,4,1,School of Education,"Master of Arts, Mathematics Education (K-6)"
AP,BVT2,Physical Chemistry,2,1,School of Education,Master of Arts Science Education (Secondary Chemistry)
AP,BWT2,Inorganic Chemistry,2,1,School of Education,Master of Arts Science Education (Secondary Chemistry)
AP,BYT2,Physics: Mechanics,2,1,School of Education,Master of Arts Science Education (Secondary Physics)
AP,BZT2,Physics: Waves and Optics,2,1,School of Education,Master of Arts Science Education (Secondary Physics)
AP,C100,Introduction to Humanities,3,1,School of Business,"Bachelor of Science, Information Technology Management"
AP,C121,Survey of United States History,3,1,School of Business,"Bachelor of Science, Information Technology Management"
AP,C165,Integrated Physical Sciences,3,24,Leavitt School of Health; School of Business; School of Education; School of Technology,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate; Bachelor of Science, Accounting; Bachelor of Science, Business Management; Bachelor of Science, Cloud and Network Engineering; Bachelor of Science, Cloud and Network Engineering - Amazon Web Services; Bachelor of Science, Cloud and Network Engineering - Cisco; Bachelor of Science, Cloud and Network Engineering - Microsoft Azure; Bachelor of Science, Communications; Bachelor of Science, Finance; Bachelor of Science, Health Science; Bachelor of Science, Healthcare Administration; Bachelor of Science, Human Resource Management; Bachelor of Science, Information Technology Management; Bachelor of Science, Marketing; Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Nursing - Prelicensure (Pre-Nursing); Bachelor of Science, Supply Chain and Operations Management; Bachelor of Science, User Experience Design"
AP,C168,Critical Thinking and Logic,3,1,School of Business,"Bachelor of Science, Information Technology Management"
AP,C172,Network and Security - Foundations,3,1,School of Business,"Bachelor of Science, Information Technology Management"
AP,C175,Data Management - Foundations,3,1,School of Business,"Bachelor of Science, Information Technology Management"
AP,C179,Business of IT - Applications,4,1,School of Business,"Bachelor of Science, Information Technology Management"
AP,C180,Introduction to Psychology,3,10,Leavitt School of Health,"Bachelor of Science in Psychology; Bachelor of Science, Health Information Management; Bachelor of Science, Health Science; Bachelor of Science, Health and Human Services; Bachelor of Science, Nursing; Bachelor of Science, Nursing - Prelicensure (Pre-Nursing); Bachelor of Science, Public Health; Master of Science, Nursing - Education (RN to MSN); Master of Science, Nursing - Leadership and Management (RN to MSN); Master of Science, Nursing - Nursing Informatics (RN to MSN)"
AP,C190,Introduction to Biology,3,10,Leavitt School of Health; School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate; Bachelor of Science in Psychology; Bachelor of Science, Health Information Management; Bachelor of Science, Health and Human Services; Bachelor of Science, Public Health"
AP,C200,Managing Organizations and Leading People,3,7,School of Business,"MBA, IT Management; Master of Business Administration; Master of Business Administration, Healthcare Administration; Master of Science in Marketing, Digital Marketing Specialization; Master of Science in Marketing, Marketing Analytics Specialization; Master of Science, Human Resource Management; Master of Science, Management and Leadership"
AP,C201,Business Acumen,3,2,School of Business,"Master of Science, Human Resource Management; Master of Science, Management and Leadership"
AP,C202,Managing Human Capital,3,4,School of Business,"MBA, IT Management; Master of Business Administration; Master of Science, Human Resource Management; Master of Science, Management and Leadership"
AP,C203,Becoming an Effective Leader,3,1,School of Business,"Master of Science, Management and Leadership"
AP,C204,Management Communication,3,7,School of Business,"Master of Business Administration; Master of Science in Accounting, Auditing Specialization; Master of Science in Accounting, Financial Reporting Specialization; Master of Science in Accounting, Management Accounting Specialization; Master of Science in Accounting, Taxation Specialization; Master of Science, Human Resource Management; Master of Science, Management and Leadership"
AP,C205,Leading Teams,3,1,School of Business,"Master of Science, Management and Leadership"
AP,C206,Ethical Leadership,3,4,School of Business,"MBA, IT Management; Master of Business Administration; Master of Business Administration, Healthcare Administration; Master of Science, Management and Leadership"
AP,C207,Data-Driven Decision Making,3,4,School of Business,"MBA, IT Management; Master of Business Administration; Master of Business Administration, Healthcare Administration; Master of Science, Human Resource Management"
AP,C208,Change Management and Innovation,3,1,School of Business,"Master of Science, Management and Leadership"
AP,C209,Strategic Management,3,1,School of Business,"Master of Science, Management and Leadership"
AP,C210,Management and Leadership Capstone,4,1,School of Business,"Master of Science, Management and Leadership"
AP,C211,Global Economics for Managers,3,3,School of Business,"MBA, IT Management; Master of Business Administration; Master of Business Administration, Healthcare Administration"
AP,C212,Marketing,3,3,School of Business,"MBA, IT Management; Master of Business Administration; Master of Business Administration, Healthcare Administration"
AP,C213,Accounting for Decision Makers,3,3,School of Business,"MBA, IT Management; Master of Business Administration; Master of Business Administration, Healthcare Administration"
AP,C214,Financial Management,3,3,School of Business,"MBA, IT Management; Master of Business Administration; Master of Business Administration, Healthcare Administration"
AP,C215,Operations Management,3,2,School of Business,"Master of Business Administration; Master of Business Administration, Healthcare Administration"
AP,C216,MBA Capstone,4,1,School of Business,Master of Business Administration
AP,C218,"MBA, Information Technology Management",4,1,School of Business,"MBA, IT Management"
AP,C219,"MBA, Healthcare Management Capstone",4,1,School of Business,"Master of Business Administration, Healthcare Administration"
AP,C224,Research Foundations,2,3,School of Education,"Master of Arts in Mathematics Education (Middle Grades); Master of Arts, English Language Learning; Master of Arts, Mathematics Education (K-6)"
AP,C225,Research Questions and Literature Review,2,3,School of Education,"Master of Arts in Mathematics Education (Middle Grades); Master of Arts, English Language Learning; Master of Arts, Mathematics Education (K-6)"
AP,C226,Research Design and Analysis,2,1,School of Education,"Master of Arts, Mathematics Education (K-6)"
AP,C227,Research Proposals,2,1,School of Education,"Master of Arts, Mathematics Education (K-6)"
AP,C232,Introduction to Human Resource Management,3,1,School of Business,"Bachelor of Science, Information Technology Management"
AP,C233,Employment Law,3,1,School of Business,"Bachelor of Science, Information Technology Management"
AP,C234,Workforce Planning: Recruitment and,3,1,School of Business,"Bachelor of Science, Information Technology Management"
AP,C236,Compensation and Benefits,3,1,School of Business,"Bachelor of Science, Information Technology Management"
AP,C237,Taxation I,3,1,School of Business,"Bachelor of Science, Accounting"
AP,C266,The Ocean Systems,3,1,School of Education,Master of Arts Science Education (Secondary Earth Science)
AP,C267,Climate Change,3,1,School of Education,Master of Arts Science Education (Secondary Chemistry)
AP,C273,Introduction to Sociology,3,18,Leavitt School of Health; School of Business,"Bachelor of Science in Psychology; Bachelor of Science, Accounting; Bachelor of Science, Business Management; Bachelor of Science, Communications; Bachelor of Science, Finance; Bachelor of Science, Health Science; Bachelor of Science, Healthcare Administration; Bachelor of Science, Human Resource Management; Bachelor of Science, Information Technology Management; Bachelor of Science, Marketing; Bachelor of Science, Nursing; Bachelor of Science, Nursing - Prelicensure (Pre-Nursing); Bachelor of Science, Public Health; Bachelor of Science, Supply Chain and Operations Management; Bachelor of Science, User Experience Design; Master of Science, Nursing - Education (RN to MSN); Master of Science, Nursing - Leadership and Management (RN to MSN); Master of Science, Nursing - Nursing Informatics (RN to MSN)"
AP,C278,College Algebra,4,6,School of Education,"Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Physics)"
AP,C360,Teacher Work Sample in English Language,1,1,School of Education,"Master of Arts, English Language Learning"
AP,C363,Calculus I,2,1,School of Education,Master of Arts in Mathematics Education (Secondary)
AP,C389,"Science, Technology, and Society",2,5,School of Education,Master of Arts Science Education (Middle Grades); Master of Arts Science Education (Secondary Biological Science); Master of Arts Science Education (Secondary Chemistry); Master of Arts Science Education (Secondary Earth Science); Master of Arts Science Education (Secondary Physics)
AP,C455,English Composition I,3,1,School of Business,"Bachelor of Science, Information Technology Management"
AP,C456,English Composition II,3,1,School of Business,"Bachelor of Science, Information Technology Management"
